%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
120853000000,0.5893451010097647,-0.09550989052774603,0.1827557898952046,0.707110434412352,0.7070959913604172,0.0004960502746349715,-0.0005065424371763573
120856000000,0.5893442873061011,-0.09550771304478035,0.18275049096385576,0.7071093601094746,0.707097066596772,0.0004939149360530459,-0.000507324950412614
120856000000,0.5893429141374817,-0.09551135395999118,0.1827511974879156,0.707109298675726,0.7070971311825258,0.0004913355985697726,-0.00050543263096602
120863000000,0.5893442827042433,-0.09550771512793327,0.18275049242129981,0.7071093610135749,0.7070970656902835,0.0004939101667017707,-0.0005073329238510346
120868000000,0.5893450913233768,-0.09550989666893729,0.18275579359779823,0.7071104362982273,0.7070959894714531,0.0004960388964076538,-0.000506557887359063
120872000000,0.5893442765611164,-0.09550771696266662,0.1827504919771776,0.7071093617187076,0.7070970649795462,0.0004939067134122361,-0.0005073440996982821
120874000000,0.5893450896078117,-0.09550990022095135,0.18275579450671858,0.7071104363533582,0.7070959894185045,0.0004960363933184681,-0.0005065572923228596
120876000000,0.5893450889462428,-0.09550990316189505,0.18275579489430563,0.7071104365314662,0.7070959892434292,0.0004960344108251699,-0.0005065550000010274
120881000000,0.5893450866078228,-0.09550990467474031,0.18275579407974946,0.7071104369037247,0.7070959888707569,0.0004960328310001388,-0.0005065571240285503
120883000000,0.5893450840434542,-0.09550990536641801,0.1827557933939904,0.7071104372765014,0.7070959884955184,0.000496032407443463,-0.0005065609747189462
120885000000,0.5893450811543386,-0.09550990556811793,0.1827557915713462,0.7071104376071178,0.7070959881614329,0.00049603197866831,-0.0005065662364849432
120888000000,0.5893450780639105,-0.09550990552055705,0.18275578900463096,0.707110437911237,0.707095987853479,0.0004960318629485605,-0.0005065717020167431
120893000000,0.5893428892737761,-0.09551136274571649,0.18275118720334071,0.7071093016782153,0.7070971281610428,0.0004913258172051589,-0.0005054687192484014
120896000000,0.5893428866982543,-0.09551136212224631,0.18275118393002818,0.70710930192993,0.7070971279055246,0.0004913272688425321,-0.0005054726295862011
120901000000,0.5893442579487254,-0.09550772042155511,0.18275047513309609,0.7071093646862586,0.7070970619882866,0.0004939151332317088,-0.0005073689526468271
120911000000,0.5893442593815212,-0.09550771850817935,0.18275047368243358,0.7071093649543059,0.7070970617149507,0.0004939242126471627,-0.0005073674854435392
120911000000,0.589342890583611,-0.09551136003020122,0.18275117840393262,0.7071093019731257,0.7070971278521272,0.0004913527447937119,-0.0005054621368988016
120919000000,0.5893442609452869,-0.09550772259119401,0.1827504729691019,0.707109363838672,0.7070970628372298,0.0004939268761170298,-0.000507355628299784
120925000000,0.5893450749574927,-0.09550991683146784,0.18275577928372438,0.7071104379537738,0.7070959878152603,0.0004960473739609481,-0.0005065504851362417
120926000000,0.5893428918245185,-0.09551137612487573,0.18275118357697334,0.7071093014479239,0.7070971284037997,0.0004913408935749618,-0.0005054366248194627
120929000000,0.5893428921315125,-0.09551137948816538,0.18275118564338794,0.7071093014011377,0.7070971284543097,0.0004913395474230069,-0.0005054327234939787
120932000000,0.5893428923552391,-0.09551138315079401,0.18275118803655924,0.7071093013640743,0.7070971284951862,0.0004913377957743868,-0.0005054290913977615
120934000000,0.5893428925041897,-0.09551138697299881,0.1827511905823449,0.7071093013605946,0.7070971285024599,0.0004913357855871596,-0.0005054257379020404
120934000000,0.5893450767797499,-0.09550993340630275,0.1827557910644518,0.7071104384520285,0.7070959873324897,0.0004960424577970789,-0.0005065336839255776
120934000000,0.5893450782323435,-0.09550993384741577,0.18275579389383811,0.7071104390357589,0.7070959867451446,0.0004960481420640675,-0.0005065331622394606
