%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
89295000000,29709,89295000000,panda_K,-0.792606778813951,1.0513996131058823,-1.8813537081512317,-0.052900349078253896,0.2947015270398416,0.08662258805851808
89298000000,29710,89298000000,panda_K,-0.8550227102428668,1.092593135575649,-1.4989718908369323,-0.06621086693027173,0.20461165703418732,0.09707877844198476
89301000000,29711,89301000000,panda_K,-0.9696739289265113,1.3798931329079738,-1.7558450798762297,-0.12692273821184633,0.23053054019625324,0.11864747368064926
89304000000,29712,89304000000,panda_K,-0.9203661930393596,1.2487945016877484,-1.7741596566414972,-0.09956734316316383,0.24322556854596603,0.10762198689723394
89307000000,29713,89307000000,panda_K,-0.8713443913474476,1.1646841567774822,-1.6587352928217294,-0.07929614195274229,0.23248552904719025,0.10099523020357529
89310000000,29714,89310000000,panda_K,-0.8545596773323446,1.13621270613124,-1.5671028386396015,-0.07662344596539655,0.22220089665818937,0.0990753323679758
89313000000,29715,89313000000,panda_K,-0.9160669163461731,1.290178068744535,-1.7318324223040258,-0.09425784128242987,0.23459779155140817,0.10855456665619193
89316000000,29716,89316000000,panda_K,-0.8870337309992626,1.2288721097941375,-1.7027695456548753,-0.08643336545195829,0.23410386348940393,0.10492099895439083
89319000000,29717,89319000000,panda_K,-0.8607612060596619,1.1841845867380554,-1.6402228644759742,-0.08032770717179624,0.22845520630152794,0.10147308741697314
89322000000,29718,89322000000,panda_K,-0.895647240032796,1.2812027015804037,-1.7139063275379378,-0.08704322908987173,0.23229348588117785,0.1073368324275492
89325000000,29719,89325000000,panda_K,-0.8688240375974013,1.2249929437293985,-1.6673277825403514,-0.07961947745872157,0.23002134649444403,0.10396442324959156
89328000000,29720,89328000000,panda_K,-0.8448074569244689,1.1851275232568421,-1.6163026303488308,-0.07648859235541339,0.22630835575065308,0.1007444550425756
89331000000,29721,89331000000,panda_K,-0.8852624723251297,1.3326298974308524,-1.7306818571346185,-0.10161187336166369,0.23826086890415235,0.10959348278934533
89334000000,29722,89334000000,panda_K,-0.8620906352835055,1.2509992906221523,-1.6436085091165398,-0.08243898138836706,0.22632901649745507,0.10451154241087979
