%time,field.data
364934000000,3.064634406839128e-05
364935000000,9.17698410948389e-06
364936000000,1.4060187230602832e-05
364937000000,3.065117790370344e-05
364938000000,9.176894177913443e-06
364939000000,1.4057409898939858e-05
364940000000,3.06560067801671e-05
364941000000,9.176804197958357e-06
364942000000,1.405463530956945e-05
364943000000,3.066083070326074e-05
364944000000,9.176714168014756e-06
364945000000,1.4051863459629397e-05
364946000000,3.066564967828511e-05
364947000000,9.176624086169482e-06
364948000000,1.4049094344996466e-05
364949000000,3.067046370978322e-05
364950000000,9.176533951678269e-06
364951000000,1.4046327962159414e-05
364952000000,3.067527280226786e-05
364953000000,9.176443763085492e-06
364954000000,1.404356430798717e-05
364955000000,3.068007696020642e-05
364956000000,9.176353518576612e-06
364957000000,1.4040803378156393e-05
364958000000,3.0684876189626204e-05
364959000000,9.17626321733441e-06
364960000000,1.4038045169835949e-05
364961000000,3.068967049403553e-05
364962000000,9.176172858309655e-06
364963000000,1.4035289678930302e-05
364964000000,3.069445987838917e-05
364965000000,9.176082439420948e-06
364966000000,1.4032536901769238e-05
364967000000,3.069924434988267e-05
364968000000,9.175991960224439e-06
364969000000,1.402978683570225e-05
364970000000,3.0704023909760507e-05
364971000000,9.175901418524066e-06
364972000000,1.4027039475993817e-05
364973000000,3.070879856433788e-05
364974000000,9.175810813516552e-06
364975000000,1.402429482017924e-05
364976000000,3.0713568319748286e-05
364977000000,9.175720144140717e-06
364978000000,1.4021552863736061e-05
364979000000,3.0718333179034485e-05
364980000000,9.175629408392814e-06
364981000000,1.401881360422518e-05
364982000000,3.072309314731397e-05
364983000000,9.175538605690366e-06
364984000000,1.4016077037321778e-05
364985000000,3.072784822907701e-05
364986000000,9.17544773442007e-06
364987000000,1.4013343159417326e-05
364988000000,3.073259843011224e-05
364989000000,9.175356793438508e-06
364990000000,1.4010611966799653e-05
364991000000,3.073734375491173e-05
364992000000,9.175265781655688e-06
364993000000,1.4007883457023147e-05
364994000000,3.074208420742346e-05
364995000000,9.175174697196988e-06
364996000000,-0.11155285639054907
364997000000,0.10534151755389942
364998000000,-0.08793336448629395
364999000000,-0.27689639366080865
365000000000,-0.01945689054475294
365001000000,-0.05426738172227935
365002000000,-0.11661680840036603
365003000000,0.19056599672707497
365004000000,0.21913437181413203
365005000000,0.12358836554629327
365006000000,0.35458781439254494
365007000000,0.35277594852728567
365008000000,0.2278796877632987
365009000000,0.43808272042376073
365010000000,0.4954191502952351
365011000000,0.3898423134412823
365012000000,0.5989415023863683
365013000000,0.6739322571248323
365014000000,0.5243701643315652
365015000000,0.6991674500997579
365016000000,0.755738299543874
365017000000,0.5725006914014923
365018000000,0.723063589174084
365019000000,0.7993197715615865
365020000000,0.6042991970265361
365021000000,0.7466245442398065
365022000000,0.8382833631385798
365023000000,0.640589586360043
365024000000,0.7762656406380781
365025000000,0.8792730126929096
365026000000,0.652907391378619
365027000000,0.7990047481106624
365028000000,0.9144448703103385
365029000000,0.7044697601625165
365030000000,0.827161188106815
365031000000,0.9499732885119225
365032000000,0.7376227593518747
365033000000,0.8547011670030293
365034000000,0.986718498583548
365035000000,0.7726123420819189
365036000000,0.8656141845686514
365037000000,1.0219601890695516
365038000000,0.8071631454472188
365039000000,0.9134368218295947
365040000000,1.0585662315739137
365041000000,0.8382031185917365
365042000000,0.9407425541761296
365043000000,1.0892816246468038
365044000000,0.8683373214568126
365045000000,0.9689377031813642
365046000000,1.0964185399364044
365047000000,0.898341310670864
365048000000,0.9963244546655443
365049000000,1.1511730780992928
365050000000,0.9276940399197868
365051000000,1.0202628304032473
365052000000,1.177131729709846
365053000000,0.950903239765938
365054000000,1.0428888983267348
365055000000,1.2025004314605674
365056000000,0.9367270902591889
365057000000,1.063466295085902
365058000000,1.2276471877135946
365059000000,0.9982741880206958
365060000000,1.086827596670549
365061000000,1.24771922080556
365062000000,1.0173114411883448
365063000000,1.102936736731278
365064000000,1.2653146706731278
365065000000,1.0364240640056845
365066000000,1.1501363901324608
365067000000,1.2854839814090173
365068000000,1.055126230431573
365069000000,1.139636453681006
365070000000,1.3019515539227866
365071000000,1.0701259437931334
365072000000,1.1527985314533695
365073000000,1.3152031588426873
365074000000,1.0849487107766103
365075000000,1.167990579290584
365076000000,1.2954893671994276
365077000000,1.0992947294744733
365078000000,1.1827267470975764
365079000000,1.3434221974680218
365080000000,1.1133163238144483
365081000000,1.1935051994391177
365082000000,1.3528544754726775
365083000000,1.1217986940618454
365084000000,1.2031730476947384
365085000000,1.362499899419252
365086000000,1.131599765627986
365087000000,1.2146865918801995
365088000000,1.3721309110298865
365089000000,1.1426524836831193
365090000000,1.222013309593791
365091000000,1.3772696930195583
365092000000,1.146636144442824
365093000000,1.227460271074027
365094000000,1.382512689455146
365095000000,1.1531345939395536
365096000000,1.1990024135780541
365097000000,1.3869664617311863
365098000000,1.1603225049679833
365099000000,1.2402876334247788
365100000000,1.3934176568564585
365101000000,1.1619262494864984
365102000000,1.242559588736511
365103000000,1.3917661643576107
