time,fext_field.header.seq,fext_field.header.stamp,fext_field.header.frame_id,fext_field.wrench.force.x,fext_field.wrench.force.y,fext_field.wrench.force.z,fext_field.wrench.torque.x,fext_field.wrench.torque.y,fext_field.wrench.torque.z,eevel_field.linear.x,eevel_field.linear.y,eevel_field.linear.z,eevel_field.angular.x,eevel_field.angular.y,eevel_field.angular.z,eepose_field.position.x,eepose_field.position.y,eepose_field.position.z,eepose_field.orientation.x,eepose_field.orientation.y,eepose_field.orientation.z,eepose_field.orientation.w,twist_cmd_field.linear.x,twist_cmd_field.linear.y,twist_cmd_field.linear.z,twist_cmd_field.angular.x,twist_cmd_field.angular.y,twist_cmd_field.angular.z,alpha_field.data,betar_field.data,betas_field.data,s_field.data,sdot_field.data,z_field.data,Dmat_field.layout.data_offset,Dmat_field.data0,Dmat_field.data1,Dmat_field.data2,Dmat_field.data3,Dmat_field.data4,Dmat_field.data5,Dmat_field.data6,Dmat_field.data7,Dmat_field.data8,eigval0_field.data,t_s,wdot
89493000000.0,29775,89493000000,panda_K,0.0392845706310008,0.0818289905487917,0.7463022946623855,0.1644082998858315,0.0186372890132877,-0.058075915357517,0.0105781020697784,-0.0382429992668585,-0.0633782160863922,0.0018007095153684,0.004992816587291,-0.0007256102663711,0.568827845215808,-0.3627574639646986,0.1899421704819002,0.9994540840430208,-0.030131894338507,0.0130112080043381,-0.0030841397903208,0.0167893519678805,-0.0349307632870502,-0.0689391940457729,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.423228284698098e-11,9999.99999627953,-1.1390564443234064e-12,0.0003133844240726,0,150.0,0.0,4.973799150320701e-14,-1.7763568394002505e-15,149.99999999999997,-1.4210854715202004e-14,4.973799150320701e-14,-1.4210854715202004e-14,150.0,150.0,3784000000.0,-0.7869684331226173
89496000000.0,29776,89496000000,panda_K,0.0577905110754536,0.025399703523984,0.7710818705673843,0.1715005907328164,0.0163338069524609,-0.0611575466856734,0.0106343715689687,-0.0380261680810748,-0.0635167631198992,0.0016238391238725,0.0049360711824305,-0.0007201660584682,0.5688663351077049,-0.3628636888688964,0.1897417566150101,0.9994542101508506,-0.0301308545893971,0.0130022991793498,-0.003090994740208,0.0167492355502585,-0.0341292935024867,-0.0694433361970899,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.32349695039602e-11,9999.99999627953,-1.069463112382042e-12,0.0003068678261296,0,150.0,1.7763568394002505e-15,3.1974423109204515e-14,1.7763568394002505e-15,149.99999999999994,-1.4210854715202004e-14,2.8421709430404014e-14,-1.4210854715202004e-14,150.0,150.0,3787000000.0,-0.7879013849821934
89499000000.0,29777,89499000000,panda_K,0.0718499725812963,-0.0151715369814272,0.8194875677805938,0.1753324871908165,0.0112666008135883,-0.0637773133109694,0.0106808876082597,-0.0378707332063219,-0.0637171554622341,0.0012215028705966,0.0049309346590614,-0.0007295969347526,0.5689049743048431,-0.3629694080463955,0.1895407669867866,0.9994543368813602,-0.0301298293388276,0.0129934197526047,-0.0030973432914242,0.0167492355502585,-0.0341292935024867,-0.0694433361970899,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,3.018585381653338e-11,9999.99999627953,-1.583668498886699e-12,0.0003497698415819,0,150.0,2.6645352591003763e-14,4.618527782440651e-14,2.4868995751603507e-14,150.00000000000006,1.4210854715202004e-14,3.907985046680551e-14,1.4210854715202004e-14,149.99999999999994,150.0,3790000000.0,-0.7832472367033712
89502000000.0,29778,89502000000,panda_K,0.049639285206069,0.1135570387091224,0.7505644697038608,0.1575337793931822,0.0237319978615465,-0.0565156934609179,0.010661991255282,-0.037532582960932,-0.0639859946670053,0.001613036218592,0.0051055441278288,-0.0006451606759486,0.5689436257005556,-0.363074442777242,0.189339088612467,0.9994544659791996,-0.0301287658328888,0.0129844444493226,-0.0031036632468906,0.0167492355502585,-0.0341292935024867,-0.0694433361970899,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.831801459990401e-11,9999.99999627953,-1.4389689655415398e-12,0.000338775099714,0,150.00000000000003,0.0,-2.1316282072803012e-14,0.0,150.0,1.4210854715202004e-14,-2.1316282072803012e-14,2.1316282072803012e-14,149.99999999999997,150.0,3793000000.0,-0.7872656748001599
89505000000.0,29779,89505000000,panda_K,0.0681383081756339,0.0344213104383886,0.7962455465825299,0.1704354999975315,0.0156214362371671,-0.0612398066002652,0.0106960460907228,-0.0372988858418917,-0.0640844530178639,0.0014804243799907,0.0049964414804786,-0.0007192222520593,0.5689823143993075,-0.363178516131761,0.1891368698257341,0.9994545945714548,-0.0301277149450068,0.0129754017027095,-0.0031102657036374,0.0167000105339795,-0.033327877382509,-0.0699346913348683,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.722666536669749e-11,9999.99999627953,-1.3565888064456897e-12,0.0003321830568272,0,149.99999999999997,-1.4210854715202004e-14,2.8421709430404014e-14,-1.4210854715202004e-14,149.99999999999997,0.0,2.8421709430404014e-14,7.105427357601002e-15,150.00000000000003,150.0,3796000000.0,-0.7868721090148276
89508000000.0,29780,89508000000,panda_K,0.0825487276779495,-0.0092442801210764,0.8298758396542059,0.17410583787026,0.0120376521997786,-0.0641184280928257,0.0107426164060981,-0.0371343170104726,-0.0642396884444061,0.0011167575220572,0.0049709989840937,-0.0007265631071821,0.5690211513517582,-0.3632820543676616,0.1889342566128172,0.999454722217582,-0.0301266879409439,0.0129664767324532,-0.0031164101178071,0.0167000105339795,-0.033327877382509,-0.0699346913348683,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.636080242979233e-11,9999.99999627953,-1.2923906151190732e-12,0.0003268583910047,0,150.0,-5.329070518200751e-15,3.552713678800501e-15,-5.329070518200751e-15,150.00000000000003,-7.105427357601002e-15,1.0658141036401504e-14,0.0,150.0,150.0,3799000000.0,-0.788593783046486
89511000000.0,29781,89511000000,panda_K,0.0676027686432282,0.132263697811544,0.7556482950459554,0.1488372200673785,0.0290221812611106,-0.0563977835413044,0.0107233069129874,-0.0369293154223876,-0.0644544999735444,0.0011838585382053,0.0050340222635423,-0.000726964963157,0.5690600538194641,-0.3633851061271098,0.1887310608489468,0.99945485085286,-0.0301256683496754,0.0129575474344991,-0.0031221463998649,0.0167000105339795,-0.033327877382509,-0.0699346913348683,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,3.361311229355124e-11,9999.99999627953,-1.860903768877661e-12,0.0003690922078245,0,149.9999999999996,4.742872761198669e-13,6.927791673660977e-13,4.742872761198669e-13,149.99999999999983,-1.4210854715202004e-14,6.927791673660977e-13,-7.105427357601002e-15,150.00000000000048,150.0,3802000000.0,-0.7854487523189871
89514000000.0,29782,89514000000,panda_K,0.0772405390177337,0.0459639060174307,0.820720488282655,0.1687695158359197,0.0143135086841168,-0.0615874324238467,0.0107470981823921,-0.0365893344385531,-0.0646385888905577,0.0013655653479043,0.00507939389142,-0.0007332605811526,0.5690989263857654,-0.3634870877234256,0.1885271425125264,0.9994549824946312,-0.0301245891833051,0.0129483718245395,-0.0031284790373468,0.0166212660286221,-0.0322599748144907,-0.0705706869862799,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,3.1778246700753237e-11,9999.99999627953,-1.7106232460204988e-12,0.0003588765529877,0,150.00000000000003,5.329070518200751e-15,-2.4868995751603507e-14,1.7763568394002505e-15,150.0,-1.4210854715202004e-14,-2.4868995751603507e-14,-7.105427357601002e-15,149.99999999999997,150.0,3805000000.0,-0.785761534691753
89517000000.0,29783,89517000000,panda_K,0.0923966229150398,-0.0018579600080055,0.8444751322142126,0.1733961915981089,0.0120881389781114,-0.0642973905479555,0.0107934952733608,-0.0364051524687667,-0.064761516668067,0.0010709870061316,0.0050127846894661,-0.0007330570229224,0.5691379255698324,-0.3635884636614809,0.1883229004712639,0.9994551109652235,-0.0301235693333981,0.0129393671044108,-0.0031345073204194,0.0166212660286221,-0.0322599748144907,-0.0705706869862799,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,3.086231270543749e-11,9999.99999627953,-1.637199390837692e-12,0.0003536668027581,0,150.00000000000003,-1.7763568394002505e-15,3.552713678800501e-15,5.329070518200751e-15,150.0,1.4210854715202004e-14,-3.552713678800501e-15,1.4210854715202004e-14,149.99999999999997,150.0,3808000000.0,-0.786737808772146
89520000000.0,29784,89520000000,panda_K,0.0712405234159872,0.1941021491001275,0.7315342947299681,0.1399211157377499,0.0363670353927917,-0.0535385863517603,0.0107515393261677,-0.0361626437315745,-0.0649833364340923,0.0013666947181538,0.0051355408857169,-0.0007286696559344,0.569176968122664,-0.3636892906119705,0.188118110917439,0.9994552400805354,-0.030122559348274,0.0129303388074609,-0.0031402951425926,0.0166212660286221,-0.0322599748144907,-0.0705706869862799,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.1785019888607167e-11,9999.99999627953,-2.5792536410456467e-12,0.0004115191938325,0,150.00000000000003,1.0658141036401504e-14,-7.105427357601002e-15,1.0658141036401504e-14,150.00000000000003,-1.4210854715202004e-14,-1.0658141036401504e-14,-1.4210854715202004e-14,149.99999999999997,150.0,3811000000.0,-0.781528727771471
89523000000.0,29785,89523000000,panda_K,0.0799280256837756,0.0871248573621286,0.8073942270256858,0.1671426559038952,0.0167610851865761,-0.0598176880552088,0.010762821971941,-0.0357418431270469,-0.0651917195749893,0.0018193479613286,0.0052611667963101,-0.0007436007225468,0.5692159140756606,-0.3637887806509463,0.1879124908914999,0.999455373350482,-0.0301214779349663,0.0129208765230267,-0.0031471923109383,0.0166212660286221,-0.0322599748144907,-0.0705706869862799,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,3.9344416613573685e-11,9999.99999627953,-2.3566078396168218e-12,0.0003993205020662,0,149.99999999999994,7.815970093361102e-14,1.1723955140041653e-13,7.460698725481053e-14,149.99999999999997,-7.105427357601002e-15,1.1723955140041653e-13,-7.105427357601002e-15,150.00000000000006,150.0,3814000000.0,-0.7814941503843992
89526000000.0,29786,89526000000,panda_K,0.0964190299660279,0.0310463057781087,0.8303192584542166,0.174195406208292,0.0140325226380269,-0.0627935306611191,0.010808957139588,-0.0355257892877958,-0.0653204589573233,0.0016410593819583,0.0051974451169343,-0.0007455415494515,0.5692549792313235,-0.3638875479903429,0.1877065458571203,0.999455501717502,-0.0301204912159753,0.0129115801921145,-0.0031540156082933,0.0165522463187062,-0.0314612023702512,-0.0710304508530922,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,3.821520877522744e-11,9999.99999627953,-2.2558835589478404e-12,0.0003935484747143,0,150.00000000000003,1.0658141036401504e-14,-7.105427357601002e-15,-3.552713678800501e-15,149.99999999999997,-7.105427357601002e-15,-1.0658141036401504e-14,-1.4210854715202004e-14,149.99999999999997,150.0,3817000000.0,-0.7823333149198233
89529000000.0,29787,89529000000,panda_K,0.1091059592436582,-0.0097044531507991,0.8761014603300945,0.1780129869678739,0.0090423259717258,-0.0653552272325495,0.0108481413397653,-0.0353696797102414,-0.0655073887781274,0.0012377384800388,0.0051658879855065,-0.0007580939578589,0.569294257428943,-0.3639856681729579,0.1875000623163708,0.9994556111733256,-0.0301199761827213,0.0129026388707685,-0.0031608323613663,0.0165522463187062,-0.0314612023702512,-0.0710304508530922,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.724731716976294e-11,9999.99999627953,-3.101207494698418e-12,0.0004375916360584,0,150.00000000000003,7.105427357601002e-15,7.105427357601002e-15,1.0658141036401504e-14,149.99999999999997,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,149.99999999999997,150.0,3820000000.0,-0.7774558781250476
89532000000.0,29788,89532000000,panda_K,0.0901386609401926,0.1164746262635989,0.8138698982093766,0.1603367491834577,0.0217463254724231,-0.058389495553742,0.0108184395944606,-0.0350324257420376,-0.0657554887086242,0.0016126928771195,0.0053358666808509,-0.0006751792463683,0.5693333295244899,-0.3640833978729835,0.187292935441982,0.9994557651464316,-0.0301184112389244,0.0128929703671275,-0.003166505599222,0.0165522463187062,-0.0314612023702512,-0.0710304508530922,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.516298446333167e-11,9999.99999627953,-2.89826567079238e-12,0.0004278301359095,0,149.99999999999997,-1.7763568394002505e-15,7.105427357601002e-15,-1.7763568394002505e-15,149.99999999999997,-1.4210854715202004e-14,0.0,-1.4210854715202004e-14,150.00000000000003,150.0,3823000000.0,-0.7812273504884049
89535000000.0,29789,89535000000,panda_K,0.1065893189157541,0.0380264959356044,0.8558065322194062,0.1730289560787108,0.0134451076722028,-0.0630021988799502,0.0108420407600363,-0.0347995683111728,-0.065840823621043,0.0014743336989823,0.0052273595087125,-0.0007522377444329,0.5693725110216608,-0.3641800026764882,0.1870853210033976,0.9994558953891288,-0.030117415086867,0.0128835885794403,-0.0031730503617426,0.0164748237233082,-0.0306634518105575,-0.0714769503575289,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.3916426051282536e-11,9999.99999627953,-2.7791039836719548e-12,0.0004218848378284,0,149.99999999999994,-6.572520305780928e-14,6.394884621840903e-14,-6.572520305780928e-14,150.0000000000001,4.973799150320701e-14,6.394884621840903e-14,4.973799150320701e-14,149.99999999999994,150.0,3826000000.0,-0.7806971332502791
89538000000.0,29790,89538000000,panda_K,0.1194505912631787,-0.0055551412329123,0.8869987466298084,0.1766445644737128,0.0097749559144542,-0.0658036364028539,0.0108797352801783,-0.034635754052525,-0.0659840313882694,0.001107883339253,0.0051857334848744,-0.0007642666892348,0.5694118109934493,-0.3642760729157518,0.1868773442501688,0.9994560250041996,-0.0301164331065653,0.0128743294806173,-0.0031791198994557,0.0164748237233082,-0.0306634518105575,-0.0714769503575289,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.296962785588221e-11,9999.99999627953,-2.6897161029886687e-12,0.0004173123304729,0,150.0,-1.5987211554602254e-14,1.4210854715202004e-14,-8.881784197001252e-15,149.99999999999997,1.4210854715202004e-14,1.7763568394002505e-14,1.4210854715202004e-14,150.0,150.0,3829000000.0,-0.7822623526109395
89541000000.0,29791,89541000000,panda_K,0.1078260798169299,0.1332722501682252,0.8206194589300444,0.1516839256200208,0.0270355925595166,-0.0583312089896564,0.0108514032477432,-0.0344292304267355,-0.0661793978494293,0.0011662453602858,0.0052342060043926,-0.0007629418956703,0.5694511523701884,-0.3643716520871062,0.1866688301183988,0.9994561554206508,-0.0301154545969742,0.0128650932221172,-0.003184774093641,0.0164748237233082,-0.0306634518105575,-0.0714769503575289,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,5.231903799085558e-11,9999.99999627953,-3.6137255993366513e-12,0.0004604790221992,0,150.00000000000006,1.0658141036401504e-14,-4.618527782440651e-14,1.0658141036401504e-14,150.00000000000003,7.815970093361102e-14,-5.3290705182007527e-14,7.815970093361102e-14,149.99999999999986,150.0,3832000000.0,-0.7787782875801348
89544000000.0,29792,89544000000,panda_K,0.1154470342238005,0.0476262040501307,0.8803459538867591,0.1712137035121705,0.012276581239103,-0.0634536290424079,0.0108632096856229,-0.0340912856243926,-0.0663456223314046,0.0013327389744997,0.0052848482879638,-0.0007724446361242,0.5694904304093515,-0.3644661621346201,0.1864596536648908,0.999456289025808,-0.0301144124209938,0.0128556078537328,-0.0031909969859043,0.0163594393816295,-0.0296018515182972,-0.0720524547597496,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,5.027400717949604e-11,9999.99999627953,-3.403932290530397e-12,0.0004513902635283,0,149.9999999999994,2.5934809855243657e-13,6.572520305780929e-13,2.7355895326763857e-13,150.00000000000077,4.618527782440651e-13,6.572520305780929e-13,4.618527782440651e-13,149.9999999999998,150.0,3835000000.0,-0.7789351864522291
89547000000.0,29793,89547000000,panda_K,0.128808275369478,0.0003084825968327,0.9014373513465094,0.1756998031213121,0.0098561738613374,-0.0660601738910889,0.0108999564564349,-0.0339084209895002,-0.0664577573590289,0.0010361309587526,0.0052107677861515,-0.0007773007307429,0.5695298050461054,-0.3645600669124929,0.1862501879795957,0.9994564194657656,-0.0301134312867619,0.0128462936284408,-0.0031969061387895,0.0163594393816295,-0.0296018515182972,-0.0720524547597496,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.926248298176006e-11,9999.99999627953,-3.301715334231352e-12,0.000446825856565,0,150.00000000000003,3.552713678800501e-15,2.4868995751603507e-14,3.552713678800501e-15,149.99999999999994,-2.1316282072803012e-14,2.4868995751603507e-14,-2.8421709430404014e-14,150.0,150.0,3838000000.0,-0.7797885342919489
89550000000.0,29794,89550000000,panda_K,0.1123387823592989,0.1927232792846617,0.800431088461994,0.1427480873911365,0.0343279620141653,-0.0556361655032068,0.0108490516348343,-0.0336655103351965,-0.0666628986715736,0.0013264537004309,0.0053257170285347,-0.0007688934729778,0.5695691980960441,-0.364653420865358,0.1860402141979322,0.9994565503772584,-0.0301124575191123,0.0128369758199567,-0.0032025749436464,0.0163594393816295,-0.0296018515182972,-0.0720524547597496,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,6.305822530805472e-11,9999.99999627953,-4.781669831002747e-12,0.0005055346047912,0,150.00000000000003,7.105427357601002e-15,7.105427357601002e-15,1.0658141036401504e-14,150.0,-7.105427357601002e-15,7.105427357601002e-15,0.0,150.00000000000003,150.0,3841000000.0,-0.7743195132319324
89553000000.0,29795,89553000000,panda_K,0.118645411435182,0.0872852762655209,0.8707317275959422,0.1695291810397648,0.014616735668292,-0.0617696328862745,0.0108481100954418,-0.0332472680477268,-0.0668549058765355,0.0017721551796228,0.0054602451039695,-0.0007847673822784,0.5696084566758169,-0.3647454464743166,0.1858294697577365,0.9994566857125344,-0.0301114069151387,0.0128272122429018,-0.0032093315206616,0.0163594393816295,-0.0296018515182972,-0.0720524547597496,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,6.036970923162244e-11,9999.99999627953,-4.479146184636413e-12,0.0004946402914533,0,149.99999999999991,3.907985046680551e-14,1.2079226507921708e-13,3.3750779948604765e-14,150.0000000000001,1.1368683772161605e-13,1.2079226507921708e-13,1.2079226507921708e-13,150.0,150.0,3844000000.0,-0.774217363358378
89556000000.0,29796,89556000000,panda_K,0.1332375658969712,0.0318115352793499,0.8912230207100117,0.1764809735412125,0.0116197501094631,-0.0646219638607566,0.0108845793441146,-0.033032053582637,-0.0669730707411489,0.0015913321869166,0.0053913525477771,-0.0007907598107326,0.569647801445997,-0.3648367520425163,0.1856184321748256,0.9994568165422976,-0.0301104441855148,0.012817604501324,-0.0032160002861526,0.016263780308491,-0.0288089176683522,-0.0724663635896009,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,5.913380896060971e-11,9999.99999627953,-4.342304032809453e-12,0.0004895509049045,0,149.99999999999997,-1.7763568394002505e-14,-4.263256414560601e-14,-8.881784197001252e-15,150.0,-7.105427357601002e-15,-4.263256414560601e-14,0.0,150.00000000000003,150.0,3847000000.0,-0.7749497613431052
89559000000.0,29797,89559000000,panda_K,0.1444197363984477,-0.0085475108932959,0.9336904900539332,0.1801411323251776,0.0067581163874022,-0.0670872759848071,0.0109163184896157,-0.0328756940743795,-0.067145453707694,0.0011873595382268,0.0053378295902421,-0.000805651903148,0.5696872475373276,-0.3649275448564173,0.1854068933922829,0.9994569472328932,-0.0301094999039953,0.0128080810717366,-0.0032221619879572,0.016263780308491,-0.0288089176683522,-0.0724663635896009,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,7.051681460978898e-11,9999.99999627953,-5.654663790785955e-12,0.0005345969709303,0,150.00000000000006,6.750155989720953e-14,-1.2789769243681806e-13,7.105427357601003e-14,149.99999999999966,-3.694822225952521e-13,-1.2789769243681806e-13,-3.623767952376511e-13,150.00000000000034,150.0,3850000000.0,-0.7698349321530751
89562000000.0,29798,89562000000,panda_K,0.1283570532155941,0.114979448656319,0.8778031801036412,0.1627466629576378,0.0197408810953028,-0.0604135530564454,0.0096953793798721,-0.0324552022563366,-0.0652830584883729,0.0014917484383767,0.0040487285172209,-0.0036442588759529,0.5697254786672141,-0.3650175552617699,0.1851968630737158,0.9994570269566652,-0.0301099626157359,0.0127992374307275,-0.0032282447958119,0.016263780308491,-0.0288089176683522,-0.0724663635896009,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,6.553491083138852e-11,9999.99999627953,-5.066135270018423e-12,0.0005153670765233,0,150.0,2.3092638912203256e-14,0.0,2.4868995751603507e-14,150.00000000000003,1.4210854715202004e-14,0.0,1.4210854715202004e-14,150.0,150.0,3853000000.0,-0.7291964997197332
89565000000.0,29799,89565000000,panda_K,-0.3955139518021892,1.0359160274853874,0.1618779800639586,0.0828844308961377,0.0182878769885362,0.1245897077338614,0.0129947646180863,-0.0283375692532274,-0.0762503509443512,0.0033079195581279,0.0101667496537858,0.005989094206715,0.5697672958045318,-0.3651064214484597,0.184975950443763,0.9994572410883756,-0.0301078474495391,0.0127856361637834,-0.0032355666451665,0.0161560803292808,-0.0280118523308945,-0.0728654777262564,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.286104804407387e-11,9999.99999627953,-2.679514872720377e-12,0.0004167842364699,0,150.0,1.7763568394002505e-15,0.0,1.7763568394002505e-14,150.0,-7.105427357601002e-15,0.0,0.0,150.00000000000003,150.0,3856000000.0,-0.9643232074512608
89568000000.0,29800,89568000000,panda_K,0.1370834554142634,0.5086601613624684,-1.12732882966215,0.0824609052448876,0.3414223744696458,0.0592095267256998,0.0144585602884992,-0.026892857260265,-0.0747712105963623,0.0059426688850999,0.0061386412072724,0.0067426596848324,0.5698060240865485,-0.3651955818104203,0.1847660007319529,0.9994573179481426,-0.0301061851638785,0.0127813612718512,-0.0032441709208062,0.0161560803292808,-0.0280118523308945,-0.0728654777262564,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.3252290637951774e-11,9999.99999627953,-2.7162899855777404e-12,0.0004186821492348,0,150.0,-1.9539925233402755e-14,7.105427357601002e-15,-2.4868995751603507e-14,150.00000000000003,0.0,1.4210854715202004e-14,7.105427357601002e-15,150.0,150.0,3859000000.0,-0.9280658535141675
89571000000.0,29801,89571000000,panda_K,0.2947972796773079,0.4227101551664259,-0.8331382656864007,0.0993242399522729,0.3119365846282714,0.0540584026383293,0.0142131395443542,-0.0262134957408129,-0.0768414590589868,0.0042396541112209,0.0120267123185858,0.0069548270686086,0.5698469651986953,-0.3652819720943122,0.1845528841215515,0.9994574394282664,-0.0301045834001853,0.012773349649311,-0.0032531515698328,0.0161560803292808,-0.0280118523308945,-0.0728654777262564,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.96509500180764e-11,9999.99999627953,-3.340837574497281e-12,0.0004485841180997,0,150.0,-1.7763568394002505e-15,3.552713678800501e-15,-1.7763568394002505e-15,150.00000000000003,-7.105427357601002e-15,3.552713678800501e-15,0.0,150.00000000000003,150.0,3862000000.0,-0.9626971266177188
89574000000.0,29802,89574000000,panda_K,0.1753005786774317,0.4876938084606083,-0.6224127372517397,0.0809231651473356,0.2420742077377219,0.0626180789995596,0.0137613569744839,-0.0264511837844284,-0.0768761658155641,0.0014420284416988,0.0127716584911558,0.0064687370860893,0.5698862035869049,-0.365368598149361,0.184337269035395,0.9994576095753448,-0.0301036772762016,0.0127610354156096,-0.0032575878158892,0.0160057463514816,-0.0269616187712934,-0.0733785107764686,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.902456218758289e-11,9999.99999627953,-3.2778140353907578e-12,0.0004457453572994,0,150.00000000000006,4.796163466380676e-14,-3.907985046680551e-14,5.1514348342607263e-14,149.99999999999994,-2.8421709430404014e-14,-4.618527782440651e-14,-2.1316282072803012e-14,150.00000000000006,150.0,3865000000.0,-0.9630893120096666
89577000000.0,29803,89577000000,panda_K,0.1725379371315503,0.5115902263734342,-0.8124343497911476,0.0649652794129158,0.2808414042462482,0.065099942583856,0.0139394715086554,-0.0262794831732098,-0.076314895731722,0.0020272471240348,0.0108756263130893,0.0067159130759321,0.5699253389170876,-0.365455512383377,0.1841235350062727,0.9994577436660422,-0.0301029240967181,0.0127513652937965,-0.0032612723043281,0.0160057463514816,-0.0269616187712934,-0.0733785107764686,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,4.9481974073728445e-11,9999.99999627953,-3.323798201383389e-12,0.0004478201912622,0,150.00000000000006,-3.0198066269804264e-14,-1.0658141036401504e-14,-2.3092638912203256e-14,149.99999999999997,-2.1316282072803012e-14,-1.7763568394002505e-14,-1.4210854715202004e-14,150.00000000000003,150.0,3868000000.0,-0.9506023637905087
89580000000.0,29804,89580000000,panda_K,0.1948305114695036,0.650259733965459,-0.908831931478452,0.049310703443527,0.3122875443181677,0.071213446072344,0.0139764687454619,-0.0258664515677753,-0.0766858053310359,0.003446870807203,0.011067360307566,0.0068328279723407,0.5699649126999818,-0.3655413471651508,0.1839095755882066,0.9994578697197436,-0.0301019380195703,0.0127424249738518,-0.0032666827053854,0.0160057463514816,-0.0269616187712934,-0.0733785107764686,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,6.615352710070965e-11,9999.99999627953,-5.138026855051234e-12,0.0005177938093106,0,150.00000000000003,-2.3092638912203256e-14,1.0658141036401504e-14,-2.3092638912203256e-14,150.0,0.0,1.4210854715202004e-14,0.0,149.99999999999997,150.0,3871000000.0,-0.9469497303914051
89583000000.0,29805,89583000000,panda_K,0.1967853932594131,0.5345751678331859,-0.7605770235405437,0.0838779911650793,0.2771775786781781,0.0649094359920924,0.0139275274805415,-0.0254452374732533,-0.0771092608429226,0.0038144700407441,0.0116468130393971,0.006757816183394,0.5700043182623135,-0.3656256250438756,0.1836940048894835,0.9994580084771876,-0.0301008806695709,0.0127322577767504,-0.0032736086077879,0.0160057463514816,-0.0269616187712934,-0.0733785107764686,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,6.328859658566444e-11,9999.99999627953,-4.807888555823016e-12,0.0005064572272222,0,149.9999999999997,-4.440892098500626e-14,-8.881784197001252e-14,-4.440892098500626e-14,150.00000000000026,-1.2789769243681806e-13,-8.171241461241152e-14,-1.2789769243681806e-13,150.0,150.0,3874000000.0,-0.9530123067673278
89586000000.0,29806,89586000000,panda_K,0.1988166775824474,0.4976193667024861,-0.7402613532644329,0.0856443861385991,0.2728454186463171,0.0639268809218155,0.0139351768186532,-0.0252815697537334,-0.077142282323188,0.0032856845968813,0.0114596433644563,0.0067423981215499,0.5700436696014133,-0.3657093268868086,0.1834781165972153,0.999458143571756,-0.0300999673009145,0.0127221787444655,-0.0032799409327269,0.0158846747652257,-0.0261773297590804,-0.0737452434990466,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,6.242428796099375e-11,9999.99999627953,-4.70973849343749e-12,0.0005029874468997,0,150.00000000000003,-8.881784197001252e-15,-2.1316282072803012e-14,-1.7763568394002505e-15,149.99999999999997,-1.4210854715202004e-14,-2.1316282072803012e-14,-1.4210854715202004e-14,149.99999999999997,150.0,3877000000.0,-0.9528296359165623
89589000000.0,29807,89589000000,panda_K,0.2063903513021536,0.4671976827641161,-0.7294473538282616,0.0848717966373099,0.2724232727748471,0.0622797811123492,0.0139663200681071,-0.0251404672618988,-0.0772093591091862,0.0028113866752365,0.0112822996722912,0.0067563769438446,0.5700830898979431,-0.3657926121093396,0.1832621042758284,0.999458276754522,-0.030099057527535,0.0127124283388783,-0.0032855070802068,0.0158846747652257,-0.0261773297590804,-0.0737452434990466,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,7.738076845953401e-11,9999.99999627953,-6.500058184733054e-12,0.0005600112137081,0,150.00000000000009,3.0198066269804264e-14,-7.105427357601002e-15,3.730349362740527e-14,150.0,0.0,-7.105427357601002e-15,0.0,150.0,150.0,3880000000.0,-0.9447283502958173
